cycle,branch,district,forecastdate,expression,name_D1,name_D2,name_D3,name_D4,name_I1,name_R1,name_R2,name_R3,name_R4,name_O1,winner_D1,winner_D2,winner_D3,winner_D4,winner_R1,winner_R2,winner_R3,winner_R4,winner_I1,winner_O1,winner_Dparty,winner_Rparty,tipping,vpi,mean_predicted_turnout,p90_simmed_turnout_gross,p10_simmed_turnout_gross,voteshare_mean_D1,voteshare_mean_D2,voteshare_mean_D3,voteshare_mean_D4,voteshare_mean_I1,voteshare_mean_R1,voteshare_mean_R2,voteshare_mean_R3,voteshare_mean_R4,voteshare_mean_O1,p90_voteshare_simmed_I1,p90_voteshare_simmed_O1,p90_voteshare_simmed_D1,p90_voteshare_simmed_R1,p90_voteshare_simmed_D2,p90_voteshare_simmed_R2,p90_voteshare_simmed_R3,p90_voteshare_simmed_R4,p90_voteshare_simmed_D3,p90_voteshare_simmed_D4,p10_voteshare_simmed_I1,p10_voteshare_simmed_O1,p10_voteshare_simmed_D1,p10_voteshare_simmed_R1,p10_voteshare_simmed_D2,p10_voteshare_simmed_R2,p10_voteshare_simmed_R3,p10_voteshare_simmed_R4,p10_voteshare_simmed_D3,p10_voteshare_simmed_D4,pvi_538,vep,elasticity,mean_netpartymargin,p90_netpartymargin,p10_netpartymargin,wonrunoff_D1,lostrunoff_D1,wonrunoff_D2,lostrunoff_D2,wonrunoff_D3,lostrunoff_D3,wonrunoff_D4,lostrunoff_D4,wonrunoff_R1,lostrunoff_R1,wonrunoff_R2,lostrunoff_R2,wonrunoff_R3,lostrunoff_R3,wonrunoff_R4,lostrunoff_R4,wonrunoff_I1,lostrunoff_I1,simulations,timestamp
2022,Senate,NV-S3,7/30/22,_lite,Catherine Cortez Masto,"","","","",Adam Paul Laxalt,"","","",all others,.619925,0,0,0,.380075,0,0,,0,0,.619925,.380075,.1054125,7.935915,989382.8,1144934,836497.3,49.41112,0,0,0,0,47.09111,0,0,0,3.497772,0,6.570635,54.53217,52.20801,0,0,0,0,0,0,0,1.00356,44.27129,41.89516,0,0,0,0,0,0,-2.531046,2105890,1.055355,2.320011,12.09777,-7.456366,,,,,,,,,,,,,,,,,,,40000,20:12:24 30 Jul 2022
2022,Senate,NH-S3,7/30/22,_lite,Maggie Hassan,"","","","",Donald C. Bolduc,"","","",all others,.70085,0,0,0,.29915,0,0,,0,0,.70085,.29915,.084525,10.319,610122.1,700066.6,522344.4,51.1339,0,0,0,0,46.60479,0,0,0,2.261303,0,4.526216,56.74129,52.24202,0,0,0,0,0,0,0,.5356167,45.51669,40.9833,0,0,0,0,0,0,.5605241,1075858,1.206824,4.529106,15.5138,-6.473177,,,,,,,,,,,,,,,,,,,40000,20:12:24 30 Jul 2022
2022,Senate,ND-S3,7/30/22,_lite,Katrina Christiansen,"","","","",John Hoeven,"","","","",.00425,0,0,0,.99575,0,0,,0,0,.00425,.99575,.0003875,.1220327,236518.3,278327.5,196206.6,33.30046,0,0,0,0,66.69954,0,0,0,0,0,0,40.84367,74.23015,0,0,0,0,0,0,0,0,25.76985,59.15633,0,0,0,0,0,0,-37.07663,560506,1.093219,-33.39908,-18.31266,-48.4603,,,,,,,,,,,,,,,,,,,40000,20:12:24 30 Jul 2022
2022,Senate,NC-S3,7/30/22,_lite,Cheri Beasley,"","","","",Ted Budd,"","","",all others,.501425,0,0,0,.498575,0,0,,0,0,.501425,.498575,.1020625,2.378134,3196681,3713259,2700249,48.14424,0,0,0,0,48.14706,0,0,0,3.708703,0,6.966311,52.79952,52.83754,0,0,0,0,0,0,0,1.105022,43.45159,43.41985,0,0,0,0,0,0,-4.822354,7698417,.9338832,-.0028229,8.726717,-8.802559,,,,,,,,,,,,,,,,,,,40000,20:12:24 30 Jul 2022
2022,Senate,MO-S3,7/30/22,_lite,Lucas Kunce,"","","","",Eric Schmitt,"","","",all others,.15165,0,0,0,.84835,0,0,,0,0,.15165,.84835,.0208125,.8255287,1877852,2189893,1572509,41.45323,0,0,0,0,49.44975,0,0,0,9.097024,0,14.71422,47.18906,55.15187,0,0,0,0,0,0,0,4.17789,35.59097,43.62539,0,0,0,0,0,0,-20.98703,4580390,.9401103,-7.996513,2.105183,-18.12619,,,,,,,,,,,,,,,,,,,40000,20:12:24 30 Jul 2022
2022,Senate,MD-S3,7/30/22,_lite,Chris Van Hollen,"","","","",Chris Chaffee,"","","","",.9922,0,0,0,.0078,0,0,,0,0,.9922,.0078,.0020125,.0828828,1808594,2108054,1509893,63.93219,0,0,0,0,36.06781,0,0,0,0,0,0,70.81063,42.89233,0,0,0,0,0,0,0,0,57.10767,29.18937,0,0,0,0,0,0,26.27618,4305056,.8671917,27.86438,41.62126,14.21533,,,,,,,,,,,,,,,,,,,40000,20:12:24 30 Jul 2022
2022,Senate,LA-S3,7/30/22,_lite,Gary Chambers,Luke Mixon,Syrita Steib,Salvador P. Rodriguez,"",John Kennedy,Devin Lance Graham,"","",all others,.009225,.0171,.00375,.003325,.9131,.0535,0,,0,0,.0334,.9666,.00665,.3941326,1256749,1478573,1040906,9.298124,11.46281,6.864646,6.864646,0,44.85763,15.08443,0,0,5.56773,0,9.827944,15.01191,54.37499,17.7971,21.5507,0,0,11.73499,11.70546,0,2.025755,4.096037,36.08428,5.601931,8.843674,0,0,2.611614,2.642112,-20.37954,3372421,.9194398,-25.45183,-4.222107,-47.0404,,,,,,,,,,,,,,,,,,,40000,20:12:24 30 Jul 2022
2022,Senate,KY-S3,7/30/22,_lite,Charles Booker,"","","","",Rand Paul,"","","","",.02495,0,0,0,.97505,0,0,,0,0,.02495,.97505,.002675,.142744,1395839,1626846,1172360,41.1038,0,0,0,0,58.8962,0,0,0,0,0,0,46.72993,64.55623,0,0,0,0,0,0,0,0,35.44377,53.27007,0,0,0,0,0,0,-27.19556,3182925,.9538169,-17.7924,-6.540142,-29.11246,,,,,,,,,,,,,,,,,,,40000,20:12:24 30 Jul 2022
2022,Senate,KS-S3,7/30/22,_lite,Mark R. Holland,"","","",David C. Graham,Jerry Moran,"","","","",.02,0,0,0,.98,0,0,,0,0,.02,.98,.0024125,.1956639,918387.3,1069169,769225,35.91788,0,0,0,3.889743,60.19238,0,0,0,0,7.235286,0,43.41329,67.65604,0,0,0,0,0,0,1.193296,0,28.41821,52.62198,0,0,0,0,0,0,-21.09543,2089024,1.027156,-24.2745,-9.640316,-38.81755,,,,,,,,,,,,,,,,,,,40000,20:12:24 30 Jul 2022
2022,Senate,IN-S3,7/30/22,_lite,Thomas McDermott,"","","",James Sceniak,Todd Young,"","","","",.02415,0,0,0,.9758,0,0,,.00005,0,.024175,.975825,.0026875,.1047984,1910130,2238488,1588382,36.5271,0,0,0,3.4114,60.0615,0,0,0,0,6.45864,0,44.04263,67.55447,0,0,0,0,0,0,.989931,0,29.05236,52.58158,0,0,0,0,0,0,-20.26319,4952167,1.040398,-23.5344,-8.773453,-38.12808,,,,,,,,,,,,,,,,,,,40000,20:12:24 30 Jul 2022
2022,Senate,IL-S3,7/30/22,_lite,Tammy Duckworth,"","","","",Kathy Salvi,"","","",all others,.8881,0,0,0,.1119,0,0,,0,0,.8881,.1119,.0384,.724454,3948114,4554479,3353430,52.98868,0,0,0,0,42.47921,0,0,0,4.532113,0,8.264304,58.82053,48.32686,0,0,0,0,0,0,0,1.494873,47.03977,36.58523,0,0,0,0,0,0,13.22368,8928145,.9643387,10.50947,21.53812,-.5922604,,,,,,,,,,,,,,,,,,,40000,20:12:24 30 Jul 2022
2022,Senate,ID-S3,7/30/22,_lite,David Roth,"","","","",Mike Crapo,"","","",all others,.00345,0,0,0,.99655,0,0,,0,0,.00345,.99655,.0003125,.0411772,565279.1,662997.9,469515.4,29.52525,0,0,0,0,63.73706,0,0,0,6.737695,0,11.52272,37.16653,71.43457,0,0,0,0,0,0,0,2.702531,21.81865,56.01834,0,0,0,0,0,0,-36.76822,1297934,1.019634,-34.21181,-19.64032,-48.87622,,,,,,,,,,,,,,,,,,,40000,20:12:24 30 Jul 2022
2022,Senate,IA-S3,7/30/22,_lite,Michael Franken,"","","","",Chuck Grassley,"","","","",.157075,0,0,0,.842925,0,0,,0,0,.157075,.842925,.0214,1.343639,1186316,1368220,1012081,46.11719,0,0,0,0,53.88281,0,0,0,0,0,0,51.12757,58.82384,0,0,0,0,0,0,0,0,41.17616,48.87243,0,0,0,0,0,0,-9.622491,2295209,1.071837,-7.765625,2.255142,-17.64769,,,,,,,,,,,,,,,,,,,40000,20:12:24 30 Jul 2022
2022,Senate,HI-S3,7/30/22,_lite,Brian Schatz,"","","","",Bob McDermott,"","","",all others,.984425,0,0,0,.015575,0,0,,0,0,.984425,.015575,.0033625,.6260287,400071.2,470725.2,329880.1,62.26727,0,0,0,0,33.1091,0,0,0,4.62363,0,8.395689,70.58585,41.47215,0,0,0,0,0,0,0,1.536542,53.80075,24.73145,0,0,0,0,0,0,31.80856,1007469,1.232596,29.15818,45.36599,12.80873,,,,,,,,,,,,,,,,,,,40000,20:12:24 30 Jul 2022
2022,Senate,GA-S3,7/30/22,_lite,Raphael Warnock,"","","",Chase Oliver,Herschel Junior Walker,"","","","",.6573,0,0,0,.34265,0,0,,.00005,0,.65735,.34265,.1399625,3.236425,3221183,3720909,2728575,50.6933,0,0,0,1.583649,47.72305,0,0,0,0,3.270354,0,54.66144,51.72368,0,0,0,0,0,0,.3169412,0,46.65659,43.71769,0,0,0,0,0,0,-7.357742,7356953,.8951061,2.970245,10.70943,-4.872957,,,,,,,,,,,,,,,,,,,40000,20:12:24 30 Jul 2022
2022,Senate,FL-S3,7/30/22,_lite,Val Demings,"","","","",Marco Rubio,"","","",all others,.150775,0,0,0,.849225,0,0,,0,0,.150775,.849225,.0196625,.2144981,6827860,7822192,5857398,44.65919,0,0,0,0,52.88574,0,0,0,2.455068,0,4.89597,49.92495,58.17241,0,0,0,0,0,0,0,.5920792,39.34007,47.56224,0,0,0,0,0,0,-7.44125,1.46e+07,1.019821,-8.226551,1.99334,-18.51569,,,,,,,,,,,,,,,,,,,40000,20:12:24 30 Jul 2022
2022,Senate,CT-S3,7/30/22,_lite,Richard Blumenthal,"","","","",Themis Klarides,"","","",all others,.8646,0,0,0,.1354,0,0,,0,0,.8646,.1354,.041275,2.509981,1224859,1422032,1034622,54.08378,0,0,0,0,43.94235,0,0,0,1.973868,0,4.006484,59.97484,49.9632,0,0,0,0,0,0,0,.431397,48.06228,38.04389,0,0,0,0,0,0,12.14246,2618620,1.100113,10.14143,21.70817,-1.693464,,,,,,,,,,,,,,,,,,,40000,20:12:24 30 Jul 2022
2022,Senate,CO-S3,7/30/22,_lite,Michael Bennet,"","","","",Joe O'Dea,"","","",all others,.796225,0,0,0,.203775,0,0,,0,0,.796225,.203775,.0540375,1.86138,2162368,2486844,1847646,51.73655,0,0,0,0,43.67418,0,0,0,4.589271,0,8.299929,58.26505,50.25363,0,0,0,0,0,0,0,1.527225,45.09157,37.0391,0,0,0,0,0,0,6.733898,4183729,1.090737,8.062363,20.60861,-4.560644,,,,,,,,,,,,,,,,,,,40000,20:12:24 30 Jul 2022
2022,Senate,CA-S3,7/30/22,_lite,Alex Padilla,"","","","",Mark P. Meuser,"","","","",.9124,0,0,0,.0876,0,0,,0,0,.9124,.0876,.0229,.1658287,1.03e+07,1.18e+07,8810604,57.78222,0,0,0,0,42.21778,0,0,0,0,0,0,65.08899,49.5745,0,0,0,0,0,0,0,0,50.4255,34.91101,0,0,0,0,0,0,25.74052,2.54e+07,.9984196,15.56443,30.17799,.8509979,,,,,,,,,,,,,,,,,,,40000,20:12:24 30 Jul 2022
2022,Senate,AZ-S3,7/30/22,_lite,Mark Kelly,"","","",Marc Victor,Blake Masters,"","","","",.800725,0,0,0,.19925,0,0,,.000025,0,.80075,.19925,.0599375,1.982146,2252331,2607123,1904869,52.51917,0,0,0,2.442646,45.03819,0,0,0,0,4.858999,0,58.39558,50.90905,0,0,0,0,0,0,.5838925,0,46.59858,39.12513,0,0,0,0,0,0,-7.109708,4969373,1.068703,7.480984,18.96885,-4.001041,,,,,,,,,,,,,,,,,,,40000,20:12:24 30 Jul 2022
2022,Senate,AR-S3,7/30/22,_lite,Natalie James,"","","","",John Boozman,"","","",all others,.004325,0,0,0,.995675,0,0,,0,0,.004325,.995675,.0007,.0629029,828889.4,977604.6,683981.2,31.74218,0,0,0,0,63.83912,0,0,0,4.418698,0,8.060336,39.28118,71.35544,0,0,0,0,0,0,0,1.433116,24.23347,56.24264,0,0,0,0,0,0,-31.52285,2180916,1.015951,-32.09694,-17.41849,-46.55698,,,,,,,,,,,,,,,,,,,40000,20:12:24 30 Jul 2022
2022,Senate,AL-S3,7/30/22,_lite,Will Boyd,"","","","",Katie Britt,"","","",all others,.035625,0,0,0,.964375,0,0,,0,0,.035625,.964375,.004375,.2355114,1383679,1620583,1153256,38.27834,0,0,0,0,58.05592,0,0,0,3.665739,0,6.857415,45.23178,65.05722,0,0,0,0,0,0,0,1.082443,31.20901,51.00093,0,0,0,0,0,0,-29.19992,3459287,.8313172,-19.77759,-6.196722,-33.45641,,,,,,,,,,,,,,,,,,,40000,20:12:24 30 Jul 2022
2022,Senate,AK-S3,7/30/22,_lite,Edgar Blatchford,"","","",Sean M. Thorne,Lisa Murkowski,Kelly C. Tshibaka,"","","",.190125,0,0,0,.73465,.074875,0,,.00035,0,.190325,.809675,.0107375,3.1021,257820,298982.1,218061.8,37.43574,0,0,0,4.084454,35.57776,22.90205,0,0,0,7.57071,0,48.08576,43.69892,0,29.94645,0,0,0,0,1.28465,0,26.8996,27.54186,0,15.71719,0,0,0,0,-14.61795,521658,1.218487,-21.04406,-.0492306,-41.78759,,,,,,,,,,,,,,,,,,,40000,20:12:24 30 Jul 2022
2022,Senate,WI-S3,7/29/22,_lite,Mandela Barnes,"","","","",Ron Johnson,"","","","",.34595,0,0,0,.65405,0,0,,0,0,.34595,.65405,.0547,1.766729,2306145,2647247,1973141,48.22445,0,0,0,0,51.77555,0,0,0,0,0,0,54.04885,57.56848,0,0,0,0,0,0,0,0,42.43152,45.95115,0,0,0,0,0,0,-3.823667,4351464,1.045602,-3.551102,8.097698,-15.13696,,,,,,,,,,,,,,,,,,,40000,21:01:25 29 Jul 2022
2022,Senate,WA-S3,7/29/22,_lite,Patty Murray,"","","","",Tiffany Smiley,"","","","",.963975,0,0,0,.036025,0,0,,0,0,.963975,.036025,.0127,.3726328,2538586,2925256,2154403,57.11441,0,0,0,0,42.88559,0,0,0,0,0,0,62.11723,47.81974,0,0,0,0,0,0,0,0,52.18026,37.88277,0,0,0,0,0,0,14.23072,5346645,1.059068,14.22881,24.23447,4.360516,,,,,,,,,,,,,,,,,,,40000,21:01:25 29 Jul 2022
2022,Senate,VT-S3,7/29/22,_lite,Peter Welch,"","","","",Christina Nolan,"","","",all others,.977275,0,0,0,.022725,0,0,,0,0,.977275,.022725,.0061125,1.807132,251940.6,292108.3,212338.3,58.64369,0,0,0,0,35.54598,0,0,0,5.810334,0,10.20889,66.20757,42.99877,0,0,0,0,0,0,0,2.15617,51.15573,27.93435,0,0,0,0,0,0,27.77288,503792,1.154198,23.09771,37.5378,8.818388,,,,,,,,,,,,,,,,,,,40000,21:01:25 29 Jul 2022
2022,Senate,UT-S3,7/29/22,_lite,"","","","",Evan McMullin,Mike Lee,"","","",all others,0,0,0,0,.909925,0,0,,.090075,0,.068,.932,.011025,.8843506,928588.7,1083086,776135.5,0,0,0,0,38.01824,50.39598,0,0,0,11.58578,44.67976,17.90861,0,57.01675,0,0,0,0,0,0,31.29748,5.930843,0,43.67342,0,0,0,0,0,0,-26.29008,2145495,1.112615,-12.37774,-.5624504,-24.11573,,,,,,,,,,,,,,,,,,,40000,21:01:25 29 Jul 2022
2022,Senate,SD-S3,7/29/22,_lite,Brian L. Bengs,"","","",Tamara J. Lesnar,John R. Thune,"","","","",.0076,0,0,0,.992375,0,0,,.000025,0,.007625,.992375,.0009,.2277939,294286,343400.9,245372.9,32.83873,0,0,0,3.889455,63.27182,0,0,0,0,7.19736,0,40.43065,70.80363,0,0,0,0,0,0,1.190116,0,25.25304,55.67543,0,0,0,0,0,0,-32.01005,647453,1.026199,-30.43309,-15.64695,-45.14415,,,,,,,,,,,,,,,,,,,40000,21:01:25 29 Jul 2022
2022,Senate,SC-S3,7/29/22,_lite,Krystle Matthews,"","","",Larry Adams,Tim Scott,"","","","",.021175,0,0,0,.9788,0,0,,.000025,0,.021175,.978825,.0028,.1311921,1589716,1856753,1331645,36.76923,0,0,0,2.82397,60.4068,0,0,0,0,5.476905,0,43.97582,67.55568,0,0,0,0,0,0,.735189,0,29.59875,53.18543,0,0,0,0,0,0,-18.29783,3897996,.9588062,-23.63758,-9.493156,-37.71307,,,,,,,,,,,,,,,,,,,40000,21:01:25 29 Jul 2022
2022,Senate,PA-S3,7/29/22,_lite,John Fetterman,"","","","",Mehmet Oz,"","","",all others,.867275,0,0,0,.132725,0,0,,0,0,.867275,.132725,.054375,.8936301,4532218,5210132,3866148,52.46368,0,0,0,0,44.25584,0,0,0,3.280482,0,6.267778,57.46665,49.23671,0,0,0,0,0,0,0,.926236,47.4677,39.24012,0,0,0,0,0,0,-2.976064,9742133,.9917317,8.207844,17.68568,-1.264713,,,,,,,,,,,,,,,,,,,40000,21:01:25 29 Jul 2022
2022,Senate,OR-S3,7/29/22,_lite,Ron Wyden,"","","","",Jo Rae Perkins,"","","",all others,.95605,0,0,0,.04395,0,0,,0,0,.95605,.04395,.011125,.5274074,1571170,1814191,1334201,57.07339,0,0,0,0,37.36665,0,0,0,5.559955,0,9.794832,64.61371,44.80586,0,0,0,0,0,0,0,2.018041,49.51794,29.79825,0,0,0,0,0,0,10.62213,3113975,.979912,19.70674,34.15689,5.374422,,,,,,,,,,,,,,,,,,,40000,21:01:25 29 Jul 2022
2022,Senate,OK-S3,7/29/22,_lite,Madison Horn,"","","","",James Lankford,"","","",all others,.002325,0,0,0,.997675,0,0,,0,0,.002325,.997675,.000275,.0188615,1085991,1279610,896266.7,30.09864,0,0,0,0,65.71413,0,0,0,4.187237,0,7.729951,37.40437,73.01278,0,0,0,0,0,0,0,1.326581,22.75976,58.33721,0,0,0,0,0,0,-36.97133,2842656,.9560909,-35.61549,-21.42178,-49.72842,,,,,,,,,,,,,,,,,,,40000,21:01:25 29 Jul 2022
2022,Senate,OK-S2,7/29/22,_lite,Kendra Horn,"","","","",Markwayne Mullin,"","","",all others,.01815,0,0,0,.98185,0,0,,0,0,.01815,.98185,.001925,.135733,1056366,1248782,867483.1,35.46572,0,0,0,0,60.34704,0,0,0,4.187237,0,7.757175,42.8957,67.71622,0,0,0,0,0,0,0,1.328254,28.13724,52.86552,0,0,0,0,0,0,-36.97133,2842656,.9560909,-24.88131,-10.47114,-39.11501,,,,,,,,,,,,,,,,,,,40000,21:01:25 29 Jul 2022
2022,Senate,OH-S3,7/29/22,_lite,Tim Ryan,"","","",Kelli Prather,J.D. Vance,"","","","",.639575,0,0,0,.36035,0,0,,.000075,0,.639625,.360375,.0932625,1.732354,4009957,4621555,3406335,50.23504,0,0,0,2.323116,47.44184,0,0,0,0,4.64189,0,55.63478,52.77127,0,0,0,0,0,0,.5434461,0,44.87347,42.03605,0,0,0,0,0,0,-12.10777,8831240,1.020508,2.793194,13.32117,-7.578836,,,,,,,,,,,,,,,,,,,40000,21:01:25 29 Jul 2022
2022,Senate,NY-S3,7/29/22,_lite,Charles E. Schumer,"","","","",Joe Pinion,"","","",all others,.9763,0,0,0,.0237,0,0,,0,0,.9763,.0237,.00615,.0821651,5575158,6435809,4728558,59.0855,0,0,0,0,35.97735,0,0,0,4.937148,0,8.895211,66.59064,43.39302,0,0,0,0,0,0,0,1.695732,51.62128,28.36665,0,0,0,0,0,0,19.93185,1.34e+07,.9687177,23.10815,37.61657,8.785999,,,,,,,,,,,,,,,,,,,40000,21:01:25 29 Jul 2022
2022,Senate,NV-S3,7/29/22,_lite,Catherine Cortez Masto,"","","","",Adam Paul Laxalt,"","","",all others,.625025,0,0,0,.374975,0,0,,0,0,.625025,.374975,.1029375,7.749575,989384.3,1145982,835003.7,49.40681,0,0,0,0,47.09527,0,0,0,3.497924,0,6.631423,54.5522,52.18501,0,0,0,0,0,0,0,1.009844,44.26945,41.9226,0,0,0,0,0,0,-2.531046,2105890,1.055355,2.311539,12.06559,-7.395411,,,,,,,,,,,,,,,,,,,40000,21:01:25 29 Jul 2022
2022,Senate,NH-S3,7/29/22,_lite,Maggie Hassan,"","","","",Donald C. Bolduc,"","","",all others,.70695,0,0,0,.29305,0,0,,0,0,.70695,.29305,.0850125,10.37849,610123.9,699770.4,520771,51.12829,0,0,0,0,46.61028,0,0,0,2.261433,0,4.514114,56.75318,52.19128,0,0,0,0,0,0,0,.5306801,45.53023,40.9727,0,0,0,0,0,0,.5605241,1075858,1.206824,4.518017,15.52559,-6.353807,,,,,,,,,,,,,,,,,,,40000,21:01:25 29 Jul 2022
2022,Senate,ND-S3,7/29/22,_lite,Katrina Christiansen,"","","","",John Hoeven,"","","","",.004675,0,0,0,.995325,0,0,,0,0,.004675,.995325,.0005875,.1850213,236513.2,278081.8,195989.3,33.29968,0,0,0,0,66.70032,0,0,0,0,0,0,40.7254,74.20012,0,0,0,0,0,0,0,0,25.79988,59.2746,0,0,0,0,0,0,-37.07663,560506,1.093219,-33.40063,-18.54921,-48.40025,,,,,,,,,,,,,,,,,,,40000,21:01:25 29 Jul 2022
2022,Senate,NC-S3,7/29/22,_lite,Cheri Beasley,"","","","",Ted Budd,"","","",all others,.50105,0,0,0,.49895,0,0,,0,0,.50105,.49895,.1052125,2.451625,3196558,3701354,2695838,48.14009,0,0,0,0,48.15104,0,0,0,3.708868,0,7.002844,52.78321,52.81635,0,0,0,0,0,0,0,1.093541,43.45067,43.44025,0,0,0,0,0,0,-4.822354,7698417,.9338832,-.0109482,8.781401,-8.746239,,,,,,,,,,,,,,,,,,,40000,21:01:25 29 Jul 2022
2022,Senate,MO-S3,7/29/22,_lite,Lucas Kunce,"","","","",Eric Schmitt,"","","",all others,.15255,0,0,0,.84745,0,0,,0,0,.15255,.84745,.0213125,.845382,1877806,2185000,1572307,41.45187,0,0,0,0,49.45103,0,0,0,9.097099,0,14.79478,47.22308,55.08732,0,0,0,0,0,0,0,4.154741,35.58591,43.62551,0,0,0,0,0,0,-20.98703,4580390,.9401103,-7.999153,2.101231,-18.10686,,,,,,,,,,,,,,,,,,,40000,21:01:25 29 Jul 2022
2022,Senate,MD-S3,7/29/22,_lite,Chris Van Hollen,"","","","",Chris Chaffee,"","","","",.9917,0,0,0,.0083,0,0,,0,0,.9917,.0083,.0023,.0947186,1808680,2108454,1515255,63.91909,0,0,0,0,36.08091,0,0,0,0,0,0,70.73828,43.02304,0,0,0,0,0,0,0,0,56.97696,29.26172,0,0,0,0,0,0,26.27618,4305056,.8671917,27.83819,41.47655,13.95392,,,,,,,,,,,,,,,,,,,40000,21:01:25 29 Jul 2022
2022,Senate,LA-S3,7/29/22,_lite,Gary Chambers,Luke Mixon,Syrita Steib,Salvador P. Rodriguez,"",John Kennedy,Devin Lance Graham,"","",all others,.0081,.017625,.00315,.0033,.91665,.051175,0,,0,0,.032175,.967825,.006875,.4074824,1256704,1476515,1040357,9.297234,11.46171,6.863988,6.863988,0,44.8601,15.08526,0,0,5.56773,0,9.859633,14.92799,54.33934,17.71653,21.48853,0,0,11.72403,11.71746,0,1.999046,4.13583,36.21215,5.595409,8.837313,0,0,2.622089,2.622516,-20.37954,3372421,.9194398,-25.45844,-4.585018,-46.99447,,,,,,,,,,,,,,,,,,,40000,21:01:25 29 Jul 2022
2022,Senate,KY-S3,7/29/22,_lite,Charles Booker,"","","","",Rand Paul,"","","","",.02545,0,0,0,.97455,0,0,,0,0,.02545,.97455,.00255,.1360782,1395792,1623538,1169995,41.10062,0,0,0,0,58.89938,0,0,0,0,0,0,46.73967,64.54886,0,0,0,0,0,0,0,0,35.45115,53.26033,0,0,0,0,0,0,-27.19556,3182925,.9538169,-17.79877,-6.520657,-29.09771,,,,,,,,,,,,,,,,,,,40000,21:01:25 29 Jul 2022
2022,Senate,KS-S3,7/29/22,_lite,Mark R. Holland,"","","",David C. Graham,Jerry Moran,"","","","",.020875,0,0,0,.97905,0,0,,.000075,0,.0209,.9791,.002575,.20885,918357.8,1068976,768916.1,35.91494,0,0,0,3.889743,60.19532,0,0,0,0,7.250837,0,43.40953,67.70229,0,0,0,0,0,0,1.190771,0,28.38583,52.67116,0,0,0,0,0,0,-21.09543,2089024,1.027156,-24.28038,-9.688444,-38.8315,,,,,,,,,,,,,,,,,,,40000,21:01:25 29 Jul 2022
2022,Senate,IN-S3,7/29/22,_lite,Thomas McDermott,"","","",James Sceniak,Todd Young,"","","","",.024025,0,0,0,.975975,0,0,,0,0,.024025,.975975,.002775,.1082143,1910063,2234679,1590737,36.52385,0,0,0,3.4114,60.06475,0,0,0,0,6.517918,0,44.00887,67.59741,0,0,0,0,0,0,.9830836,0,28.97727,52.58393,0,0,0,0,0,0,-20.26319,4952167,1.040398,-23.54089,-8.959682,-38.20071,,,,,,,,,,,,,,,,,,,40000,21:01:25 29 Jul 2022
2022,Senate,IL-S3,7/29/22,_lite,Tammy Duckworth,"","","","",Kathy Salvi,"","","",all others,.8909,0,0,0,.1091,0,0,,0,0,.8909,.1091,.0374875,.7072384,3948116,4561897,3351947,52.98483,0,0,0,0,42.48305,0,0,0,4.532122,0,8.310878,58.81755,48.2637,0,0,0,0,0,0,0,1.508152,47.16454,36.5732,0,0,0,0,0,0,13.22368,8928145,.9643387,10.50177,21.64304,-.4783115,,,,,,,,,,,,,,,,,,,40000,21:01:25 29 Jul 2022
2022,Senate,ID-S3,7/29/22,_lite,David Roth,"","","","",Mike Crapo,"","","",all others,.0037,0,0,0,.9963,0,0,,0,0,.0037,.9963,.0003875,.0510608,565267.1,662209.9,469839.9,29.5246,0,0,0,0,63.73771,0,0,0,6.737695,0,11.55735,37.18751,71.42195,0,0,0,0,0,0,0,2.671238,21.74474,55.97535,0,0,0,0,0,0,-36.76822,1297934,1.019634,-34.2131,-19.57284,-48.87938,,,,,,,,,,,,,,,,,,,40000,21:01:25 29 Jul 2022
2022,Senate,IA-S3,7/29/22,_lite,Michael Franken,"","","","",Chuck Grassley,"","","","",.155925,0,0,0,.844075,0,0,,0,0,.155925,.844075,.0207,1.299726,1186282,1366982,1007632,46.11463,0,0,0,0,53.88537,0,0,0,0,0,0,51.06194,58.8445,0,0,0,0,0,0,0,0,41.1555,48.93806,0,0,0,0,0,0,-9.622491,2295209,1.071837,-7.770737,2.123878,-17.689,,,,,,,,,,,,,,,,,,,40000,21:01:25 29 Jul 2022
2022,Senate,HI-S3,7/29/22,_lite,Brian Schatz,"","","","",Bob McDermott,"","","",all others,.98685,0,0,0,.01315,0,0,,0,0,.98685,.01315,.0034,.6329683,400097.8,471243.8,330481.6,62.25101,0,0,0,0,33.12536,0,0,0,4.62363,0,8.4223,70.63404,41.34914,0,0,0,0,0,0,0,1.552675,53.97472,24.78957,0,0,0,0,0,0,31.80856,1007469,1.232596,29.12564,45.37872,13.05129,,,,,,,,,,,,,,,,,,,40000,21:01:25 29 Jul 2022
2022,Senate,GA-S3,7/29/22,_lite,Raphael Warnock,"","","",Chase Oliver,Herschel Junior Walker,"","","","",.6619,0,0,0,.338075,0,0,,.000025,0,.6619,.3381,.137725,3.184711,3221157,3728816,2728364,50.69121,0,0,0,1.583685,47.72511,0,0,0,0,3.287734,0,54.69495,51.6696,0,0,0,0,0,0,.3111895,0,46.72102,43.72102,0,0,0,0,0,0,-7.357742,7356953,.8951061,2.966099,10.75527,-4.726845,,,,,,,,,,,,,,,,,,,40000,21:01:25 29 Jul 2022
