cycle,branch,district,forecastdate,expression,name_D1,name_D2,name_D3,name_D4,name_I1,name_R1,name_R2,name_R3,name_R4,name_O1,winner_D1,winner_D2,winner_D3,winner_D4,winner_R1,winner_R2,winner_R3,winner_R4,winner_I1,winner_O1,winner_Dparty,winner_Rparty,tipping,vpi,mean_predicted_turnout,p90_simmed_turnout_gross,p10_simmed_turnout_gross,voteshare_mean_D1,voteshare_mean_D2,voteshare_mean_D3,voteshare_mean_D4,voteshare_mean_I1,voteshare_mean_R1,voteshare_mean_R2,voteshare_mean_R3,voteshare_mean_R4,voteshare_mean_O1,p90_voteshare_simmed_I1,p90_voteshare_simmed_O1,p90_voteshare_simmed_D1,p90_voteshare_simmed_R1,p90_voteshare_simmed_D2,p90_voteshare_simmed_R2,p90_voteshare_simmed_R3,p90_voteshare_simmed_R4,p90_voteshare_simmed_D3,p90_voteshare_simmed_D4,p10_voteshare_simmed_I1,p10_voteshare_simmed_O1,p10_voteshare_simmed_D1,p10_voteshare_simmed_R1,p10_voteshare_simmed_D2,p10_voteshare_simmed_R2,p10_voteshare_simmed_R3,p10_voteshare_simmed_R4,p10_voteshare_simmed_D3,p10_voteshare_simmed_D4,pvi_538,vep,mean_netpartymargin,p90_netpartymargin,p10_netpartymargin,wonrunoff_D1,lostrunoff_D1,wonrunoff_D2,lostrunoff_D2,wonrunoff_D3,lostrunoff_D3,wonrunoff_D4,lostrunoff_D4,wonrunoff_R1,lostrunoff_R1,wonrunoff_R2,lostrunoff_R2,wonrunoff_R3,lostrunoff_R3,wonrunoff_R4,lostrunoff_R4,wonrunoff_I1,lostrunoff_I1,simulations,timestamp
2022,Governor,OH-G1,8/1/22,_lite,Nan Whaley,"","","","",Mike DeWine,"","","","",.0789,0,0,0,.9211,0,0,0,0,0,.0789,.9211,.035475,.7075346,3961222,4709439,3231153,43.37684,0,0,0,0,56.62316,0,0,0,0,0,0,49.34106,62.6108,0,0,0,0,0,0,0,0,37.3892,50.65894,0,0,0,0,0,0,-12.10777,8831240,-13.24632,-1.317875,-25.22161,,,,,,,,,,,,,,,,,,,40000,20:39:38  1 Aug 2022
2022,Governor,NY-G1,8/1/22,_lite,Kathy C. Hochul,"","","","",Lee M. Zeldin,"","","",all others,.986825,0,0,0,.013175,0,0,0,0,0,.986825,.013175,.001575,.0233399,5331345,6407053,4266101,57.61523,0,0,0,0,38.22763,0,0,0,4.157139,0,7.676013,63.15866,43.79486,0,0,0,0,0,0,0,1.312938,52.01258,32.63188,0,0,0,0,0,0,19.93185,1.34e+07,19.38759,29.89654,8.776293,,,,,,,,,,,,,,,,,,,40000,20:39:38  1 Aug 2022
2022,Governor,NV-G1,8/1/22,_lite,Steve Sisolak,"","","","",Joe Lombardo,"","","",all others,.614525,0,0,0,.385475,0,0,0,0,0,.614525,.385475,.068925,6.079038,895769.6,1068494,724238.6,48.20197,0,0,0,0,46.25178,0,0,0,5.546256,0,9.799689,53.12608,51.13541,0,0,0,0,0,0,0,2.00199,43.22836,41.22653,0,0,0,0,0,0,-2.531046,2105890,1.950191,10.96069,-6.951427,,,,,,,,,,,,,,,,,,,40000,20:39:38  1 Aug 2022
2022,Governor,NM-G1,8/1/22,_lite,Michelle Lujan Grisham,"","","",Karen Bedonie,Mark V. Ronchetti,"","","","",.683925,0,0,0,.31605,0,0,0,.000025,0,.683925,.31605,.05125,6.633952,610345.8,732185.6,490729.4,50.6176,0,0,0,2.404105,46.9783,0,0,0,0,4.754526,0,55.84525,52.12005,0,0,0,0,0,0,.5900143,0,45.41279,41.7261,0,0,0,0,0,0,7.143295,1493579,3.639301,13.80978,-6.39315,,,,,,,,,,,,,,,,,,,40000,20:39:38  1 Aug 2022
2022,Governor,NH-G1,8/1/22,_lite,Tom Sherman,"","","","",Chris Sununu,"","","","",.01085,0,0,0,.98915,0,0,0,0,0,.01085,.98915,.0060375,.9114747,523319.5,615928.6,432470.5,38.55651,0,0,0,0,61.44349,0,0,0,0,0,0,44.57892,67.39851,0,0,0,0,0,0,0,0,32.60149,55.42108,0,0,0,0,0,0,.5605241,1075858,-22.88697,-10.84216,-34.79703,,,,,,,,,,,,,,,,,,,40000,20:39:38  1 Aug 2022
2022,Governor,NE-G1,8/1/22,_lite,Carol Blood,"","","",Scott Zimmerman,Jim Pillen,"","","","",.1283,0,0,0,.871675,0,0,0,.000025,0,.1283,.871675,.0375375,4.817524,615596.1,731786.8,501538.4,42.01225,0,0,0,2.695607,55.29215,0,0,0,0,5.280066,0,49.68275,63.22164,0,0,0,0,0,0,.7002802,0,34.01946,47.57541,0,0,0,0,0,0,-24.75782,1365541,-13.2799,1.867359,-28.96918,,,,,,,,,,,,,,,,,,,40000,20:39:38  1 Aug 2022
2022,Governor,MN-G1,8/1/22,_lite,Tim Walz,"","","","",Scott Jensen,"","","",all others,.8153,0,0,0,.1847,0,0,0,0,0,.8153,.1847,.0287625,1.071899,2119957,2482839,1764599,51.22226,0,0,0,0,43.89167,0,0,0,4.886066,0,8.804384,56.89729,49.52432,0,0,0,0,0,0,0,1.664627,45.54099,38.15565,0,0,0,0,0,0,1.988413,4066265,7.330593,17.95922,-3.270634,,,,,,,,,,,,,,,,,,,40000,20:39:38  1 Aug 2022
2022,Governor,MI-G1,8/1/22,_lite,Gretchen Whitmer,"","","","",Tudor M. Dixon,"","","",all others,.942775,0,0,0,.057225,0,0,0,0,0,.942775,.057225,.0075125,.1732911,3425016,4057568,2791181,56.00891,0,0,0,0,41.12675,0,0,0,2.864342,0,5.537951,62.15056,47.27725,0,0,0,0,0,0,0,.767889,49.82117,34.98402,0,0,0,0,0,0,-1.182822,7501276,14.88216,26.84047,2.889904,,,,,,,,,,,,,,,,,,,40000,20:39:38  1 Aug 2022
2022,Governor,ME-G1,8/1/22,_lite,Janet T. Mills,"","","",Sam Hunkler,Paul R. LePage,"","","","",.76535,0,0,0,.234625,0,0,0,.000025,0,.76535,.234625,.0352,5.070272,548486.3,643961.4,453644.6,52.00759,0,0,0,2.161316,45.83109,0,0,0,0,4.341992,0,57.77868,51.50571,0,0,0,0,0,0,.4968688,0,46.30733,40.03354,0,0,0,0,0,0,4.372984,1088975,6.176498,17.47766,-4.955397,,,,,,,,,,,,,,,,,,,40000,20:39:38  1 Aug 2022
2022,Governor,MD-G1,8/1/22,_lite,Wes Moore,"","","","",Dan Cox,"","","",all others,.910675,0,0,0,.089325,0,0,0,0,0,.910675,.089325,.0117,.5103252,1811312,2171240,1460832,56.46749,0,0,0,0,40.11407,0,0,0,3.418436,0,6.490824,64.51924,48.00174,0,0,0,0,0,0,0,.9808272,48.50347,32.04494,0,0,0,0,0,0,26.27618,4305056,16.35341,32.13689,.82827,,,,,,,,,,,,,,,,,,,40000,20:39:38  1 Aug 2022
2022,Governor,MA-G1,8/1/22,_lite,Maura Healey,"","","","",Geoff Diehl,"","","",all others,.996325,0,0,0,.003675,0,0,0,0,0,.996325,.003675,.0003625,.0136269,2101668,2518295,1690896,62.01244,0,0,0,0,33.57589,0,0,0,4.411666,0,8.026714,68.12219,39.71436,0,0,0,0,0,0,0,1.447836,55.87318,27.35778,0,0,0,0,0,0,32.67038,4999558,28.43655,40.1446,16.75264,,,,,,,,,,,,,,,,,,,40000,20:39:38  1 Aug 2022
2022,Governor,KS-G1,8/1/22,_lite,Laura Kelly,"","","","",Derek Schmidt,"","","",all others,.541225,0,0,0,.458775,0,0,0,0,0,.541225,.458775,.0653125,5.340052,966284.9,1145429,789598.8,48.82555,0,0,0,0,47.77349,0,0,0,3.400953,0,6.447669,55.09635,54.07694,0,0,0,0,0,0,0,.9763294,42.48596,41.39694,0,0,0,0,0,0,-21.09543,2089024,1.052055,13.16517,-11.14486,,,,,,,,,,,,,,,,,,,40000,20:39:38  1 Aug 2022
2022,Governor,IL-G1,8/1/22,_lite,J.B. Pritzker,"","","",Scott Schluter,Darren Bailey,"","","","",.897175,0,0,0,.102825,0,0,0,0,0,.897175,.102825,.013875,.2448665,4476700,5262097,3703964,54.08494,0,0,0,2.22912,43.68594,0,0,0,0,4.446578,0,59.51387,49.07889,0,0,0,0,0,0,.534318,0,48.67076,38.19531,0,0,0,0,0,0,13.22368,8928145,10.399,21.06457,-.1123047,,,,,,,,,,,,,,,,,,,40000,20:39:38  1 Aug 2022
2022,Governor,ID-G1,8/1/22,_lite,Stephen Heidt,"","","","",Brad Little,"","","",all others,.00645,0,0,0,.99355,0,0,0,0,0,.00645,.99355,.0023375,.3520202,524612.3,632479.3,419111,29.45846,0,0,0,0,63.23435,0,0,0,7.307197,0,12.37691,37.63689,71.41256,0,0,0,0,0,0,0,3.026595,21.22597,55.00567,0,0,0,0,0,0,-36.76822,1297934,-33.77589,-18.14106,-49.33898,,,,,,,,,,,,,,,,,,,40000,20:39:38  1 Aug 2022
2022,Governor,IA-G1,8/1/22,_lite,Deidre DeJear,"","","",Rick Stewart,Kim Reynolds,"","","","",.054825,0,0,0,.945125,0,0,0,.00005,0,.054825,.945125,.0324875,2.201758,1165738,1369608,967028.4,42.01781,0,0,0,2.85668,55.12551,0,0,0,0,5.507579,0,47.36111,60.50062,0,0,0,0,0,0,.7484125,0,36.6313,49.73479,0,0,0,0,0,0,-9.622491,2295209,-13.10771,-2.733482,-23.49604,,,,,,,,,,,,,,,,,,,40000,20:39:38  1 Aug 2022
2022,Governor,HI-G1,8/1/22,_lite,Josh Green,"","","","",Heidi Haunani Tsuneyoshi,"","","",all others,.932675,0,0,0,.067325,0,0,0,0,0,.932675,.067325,.008275,1.756912,372111,452168.1,292740.2,57.74868,0,0,0,0,38.72475,0,0,0,3.526567,0,6.681379,66.10513,46.92079,0,0,0,0,0,0,0,1.035207,49.53578,30.36924,0,0,0,0,0,0,31.80856,1007469,19.02393,35.41211,3.002872,,,,,,,,,,,,,,,,,,,40000,20:39:38  1 Aug 2022
2022,Governor,GA-G1,8/1/22,_lite,Stacey Abrams,"","","","",Brian Kemp,"","","",all others,.2182,0,0,0,.7818,0,0,0,0,0,.2182,.7818,.125675,3.09704,3205947,3817493,2606248,46.63336,0,0,0,0,51.27753,0,0,0,2.089112,0,4.214264,50.78868,55.35804,0,0,0,0,0,0,0,.469558,42.49638,47.13284,0,0,0,0,0,0,-7.357742,7356953,-4.644169,3.340439,-12.56079,,,,,,,,,,,,,,,,,,,40000,20:39:38  1 Aug 2022
2022,Governor,FL-G1,8/1/22,_lite,Charlie Crist,"","","","",Ron DeSantis,"","","",all others,.127475,0,0,0,.872525,0,0,0,0,0,.127475,.872525,.0761875,.8206566,7334604,8622032,6082644,44.30622,0,0,0,0,52.47459,0,0,0,3.219191,0,6.181504,49.13468,57.29408,0,0,0,0,0,0,0,.8912743,39.44781,47.57061,0,0,0,0,0,0,-7.44125,1.46e+07,-8.168365,1.039917,-17.3109,,,,,,,,,,,,,,,,,,,40000,20:39:38  1 Aug 2022
2022,Governor,CT-G1,8/1/22,_lite,Edward Lamont,"","","","",Robert Stefanowski,"","","",all others,.911125,0,0,0,.088875,0,0,0,0,0,.911125,.088875,.0117,.7469863,1237450,1460336,1018220,53.50372,0,0,0,0,43.32733,0,0,0,3.168952,0,6.061682,58.60572,48.40487,0,0,0,0,0,0,0,.8768057,48.43212,38.19727,0,0,0,0,0,0,12.14246,2618620,10.17639,19.95942,.5132446,,,,,,,,,,,,,,,,,,,40000,20:39:38  1 Aug 2022
2022,Governor,CO-G1,8/1/22,_lite,Jared Polis,"","","","",Heidi Ganahl,"","","",all others,.8577,0,0,0,.1423,0,0,0,0,0,.8577,.1423,.020375,.7533167,2136852,2504709,1771606,51.75515,0,0,0,0,41.44984,0,0,0,6.795004,0,11.51103,58.44465,48.06713,0,0,0,0,0,0,0,2.750318,45.05684,34.71933,0,0,0,0,0,0,6.733898,4183729,10.30531,22.81656,-2.148937,,,,,,,,,,,,,,,,,,,40000,20:39:38  1 Aug 2022
2022,Governor,CA-G1,8/1/22,_lite,Gavin Newsom,"","","","",Brian Dahle,"","","","",.98215,0,0,0,.01785,0,0,0,0,0,.98215,.01785,.0022125,.0170992,1.02e+07,1.23e+07,8167157,63.68327,0,0,0,0,36.31673,0,0,0,0,0,0,71.53719,44.11701,0,0,0,0,0,0,0,0,55.88299,28.46281,0,0,0,0,0,0,25.74052,2.54e+07,27.36655,43.07439,11.76597,,,,,,,,,,,,,,,,,,,40000,20:39:38  1 Aug 2022
2022,Governor,AZ-G1,8/1/22,_lite,Katie Hobbs,"","","",Barry Hess,Kari Lake,"","","","",.60695,0,0,0,.39305,0,0,0,0,0,.60695,.39305,.0612,2.248572,2150300,2559954,1745286,50.31306,0,0,0,1.701776,47.98516,0,0,0,0,3.499804,0,56.00307,53.78241,0,0,0,0,0,0,.3476356,0,44.46781,42.26768,0,0,0,0,0,0,-7.109708,4969373,2.3279,13.55161,-9.137501,,,,,,,,,,,,,,,,,,,40000,20:39:38  1 Aug 2022
2022,Governor,AR-G1,8/1/22,_lite,Chris Jones,"","","",Ricky Dale Harrington Jr.,Sarah Huckabee Sanders,"","","","",.0337,0,0,0,.9663,0,0,0,0,0,.0337,.9663,.0140625,1.334734,832381,1007551,658808.8,39.40385,0,0,0,1.250474,59.34568,0,0,0,0,2.632187,0,46.18685,66.0112,0,0,0,0,0,0,.2198072,0,32.6939,52.57602,0,0,0,0,0,0,-31.52285,2180916,-19.94183,-6.521542,-33.20349,,,,,,,,,,,,,,,,,,,40000,20:39:38  1 Aug 2022
2022,Governor,AL-G1,8/1/22,_lite,Yolanda Rochelle Flowers,"","","","",Kay Ivey,"","","",all others,.0099,0,0,0,.9901,0,0,0,0,0,.0099,.9901,.00375,.2136245,1386866,1667712,1107783,32.58134,0,0,0,0,63.15375,0,0,0,4.264913,0,7.804648,40.62576,71.13316,0,0,0,0,0,0,0,1.364283,24.58279,55.07863,0,0,0,0,0,0,-29.19992,3459287,-30.57241,-14.90141,-46.08286,,,,,,,,,,,,,,,,,,,40000,20:39:38  1 Aug 2022
2022,Governor,AK-G1,8/1/22,_lite,Les Gara,"","","",Bill Walker,Mike Dunleavy,Christopher Kurka,"","","",.152975,0,0,0,.66875,.01635,0,0,.161925,0,.152975,.6851,.0208875,6.857842,240632,284800.9,196845.4,27.50561,0,0,0,24.1,33.42859,14.96581,0,0,0,31.70542,0,38.60526,42.45292,0,21.50486,0,0,0,0,16.76626,0,16.27398,24.69393,0,8.535381,0,0,0,0,-14.61795,521658,-20.88879,.0799751,-41.8455,,,,,,,,,,,,,,,,,,,40000,20:39:38  1 Aug 2022
2022,Governor,WY-G1,7/31/22,_lite,Theresa A. Livingston,"","","","",Mark Gordon,"","","","",.00205,0,0,0,.99795,0,0,0,0,0,.00205,.99795,.00065,.3177262,161627.3,197091.4,126993.5,29.79782,0,0,0,0,70.20218,0,0,0,0,0,0,37.57556,77.9459,0,0,0,0,0,0,0,0,22.0541,62.42444,0,0,0,0,0,0,-49.87335,424412,-40.40436,-24.84888,-55.8918,,,,,,,,,,,,,,,,,,,40000,20:11:29 31 Jul 2022
2022,Governor,WI-G1,7/31/22,_lite,Tony Evers,"","","",Joan Ellis Beglinger,Rebecca Kleefisch,"","","","",.693675,0,0,0,.306325,0,0,0,0,0,.693675,.306325,.0451125,1.531224,2327622,2722137,1937429,51.35605,0,0,0,1.777286,46.86666,0,0,0,0,3.635771,0,57.31404,52.79909,0,0,0,0,0,0,.3768821,0,45.39969,40.89926,0,0,0,0,0,0,-3.823667,4351464,4.489384,16.26181,-7.215485,,,,,,,,,,,,,,,,,,,40000,20:11:29 31 Jul 2022
2022,Governor,VT-G1,7/31/22,_lite,Brenda Siegel,"","","",Susan Hatch Davis,Phil Scott,"","","","",.069425,0,0,0,.93045,0,0,0,.000125,0,.069425,.93045,.02025,6.697945,238856.9,283066.8,195626.6,37.17492,0,0,0,5.873325,56.95176,0,0,0,0,10.27937,0,45.91571,65.73694,0,0,0,0,0,0,2.176852,0,28.43095,48.1689,0,0,0,0,0,0,27.77288,503792,-19.77684,-2.897776,-36.64278,,,,,,,,,,,,,,,,,,,40000,20:11:29 31 Jul 2022
2022,Governor,TX-G1,7/31/22,_lite,Beto O'Rourke,"","","","",Greg Abbott,"","","",all others,.156875,0,0,0,.843125,0,0,0,0,0,.156875,.843125,.0821875,.9226906,7037267,8514806,5578175,44.33879,0,0,0,0,51.69634,0,0,0,3.964871,0,7.333137,49.35217,56.66911,0,0,0,0,0,0,0,1.253474,39.32767,46.66565,0,0,0,0,0,0,-12.90963,1.85e+07,-7.357552,2.095381,-16.68394,,,,,,,,,,,,,,,,,,,40000,20:11:29 31 Jul 2022
2022,Governor,TN-G1,7/31/22,_lite,J.B. Smiley Jr.,"","","","",Bill Lee,"","","",all others,.00985,0,0,0,.99015,0,0,0,0,0,.00985,.99015,.003675,.1668536,1740108,2119170,1366715,28.8861,0,0,0,0,59.35028,0,0,0,11.76363,0,18.13718,37.16336,67.62946,0,0,0,0,0,0,0,6.056882,20.52933,50.91239,0,0,0,0,0,0,-29.21185,4750229,-30.46418,-15.00815,-45.83429,,,,,,,,,,,,,,,,,,,40000,20:11:29 31 Jul 2022
2022,Governor,SD-G1,7/31/22,_lite,Jamie Smith,"","","",Tracey Quint,Kristi Noem,"","","","",.011175,0,0,0,.988825,0,0,0,0,0,.011175,.988825,.0041875,1.176552,281188.7,336747.2,227217.9,32.98415,0,0,0,3.900762,63.11509,0,0,0,0,7.250762,0,41.02756,71.11583,0,0,0,0,0,0,1.194311,0,24.88285,55.05793,0,0,0,0,0,0,-32.01005,647453,-30.13094,-14.38762,-45.78225,,,,,,,,,,,,,,,,,,,40000,20:11:29 31 Jul 2022
2022,Governor,SC-G1,7/31/22,_lite,Joe Cunningham,"","","","",Henry McMaster,"","","",all others,.02725,0,0,0,.97275,0,0,0,0,0,.02725,.97275,.0100375,.5344238,1483864,1796323,1176243,35.85634,0,0,0,0,60.11283,0,0,0,4.030834,0,7.474201,43.79177,67.95975,0,0,0,0,0,0,0,1.243674,27.96114,52.12027,0,0,0,0,0,0,-18.29783,3897996,-24.25649,-8.753016,-39.6569,,,,,,,,,,,,,,,,,,,40000,20:11:29 31 Jul 2022
2022,Governor,RI-G1,7/31/22,_lite,Daniel J. McKee,"","","","",Ashley Kalus,"","","",all others,.89395,0,0,0,.10605,0,0,0,0,0,.89395,.10605,.0137375,3.462576,313446,378312.8,249966.1,55.5409,0,0,0,0,40.35186,0,0,0,4.107239,0,7.605309,63.58207,48.38047,0,0,0,0,0,0,0,1.295958,47.44455,32.25525,0,0,0,0,0,0,23.66066,794970,15.18905,30.94027,-.4199409,,,,,,,,,,,,,,,,,,,40000,20:11:29 31 Jul 2022
2022,Governor,PA-G1,7/31/22,_lite,Josh Shapiro,"","","","",Douglas V. Mastriano,"","","",all others,.853475,0,0,0,.146525,0,0,0,0,0,.853475,.146525,.0208875,.3629902,4546173,5376964,3725317,52.65902,0,0,0,0,45.1775,0,0,0,2.163482,0,4.33073,57.52617,49.90911,0,0,0,0,0,0,0,.4966245,47.91693,40.29733,0,0,0,0,0,0,-2.976064,9742133,7.481518,16.9474,-1.734282,,,,,,,,,,,,,,,,,,,40000,20:11:29 31 Jul 2022
2022,Governor,OR-G1,7/31/22,_lite,Tina Kotek,"","","","",Christine Drazan,"","","",all others,.72465,0,0,0,.27535,0,0,0,0,0,.72465,.27535,.0413,2.053225,1589161,1863771,1317377,46.96841,0,0,0,0,42.22791,0,0,0,10.80368,0,16.95205,53.04684,48.21278,0,0,0,0,0,0,0,5.362822,40.84129,36.02436,0,0,0,0,0,0,10.62213,3113975,4.740498,15.45823,-5.710855,,,,,,,,,,,,,,,,,,,40000,20:11:29 31 Jul 2022
2022,Governor,OK-G1,7/31/22,_lite,Joy Hofmeister,"","","","",Kevin Stitt,"","","",all others,.021375,0,0,0,.978625,0,0,0,0,0,.021375,.978625,.0114125,.8334867,1081774,1316100,853752.4,36.79728,0,0,0,0,56.79167,0,0,0,6.41105,0,11.05295,43.22268,63.22788,0,0,0,0,0,0,0,2.498419,30.31802,50.24916,0,0,0,0,0,0,-36.97133,2842656,-19.99438,-7.889788,-32.0259,,,,,,,,,,,,,,,,,,,40000,20:11:29 31 Jul 2022
2022,Governor,OH-G1,7/31/22,_lite,Nan Whaley,"","","",Niel Petersen,Mike DeWine,"","","","",.07945,0,0,0,.920475,0,0,0,.000075,0,.07945,.920475,.0352875,.7040779,3959630,4708779,3234495,41.27806,0,0,0,4.182064,54.53987,0,0,0,0,7.73177,0,47.54616,60.72241,0,0,0,0,0,0,1.326711,0,35.06151,48.24041,0,0,0,0,0,0,-12.10777,8831240,-13.26181,-1.296482,-25.14356,,,,,,,,,,,,,,,,,,,40000,20:11:29 31 Jul 2022
2022,Governor,NY-G1,7/31/22,_lite,Kathy C. Hochul,"","","","",Lee M. Zeldin,"","","",all others,.985475,0,0,0,.014525,0,0,0,0,0,.985475,.014525,.0014125,.0209349,5330554,6412796,4259421,57.57795,0,0,0,0,38.24494,0,0,0,4.177112,0,7.717221,63.23232,43.85625,0,0,0,0,0,0,0,1.312237,51.92365,32.55149,0,0,0,0,0,0,19.93185,1.34e+07,19.33301,30.04745,8.695337,,,,,,,,,,,,,,,,,,,40000,20:11:29 31 Jul 2022
2022,Governor,NV-G1,7/31/22,_lite,Steve Sisolak,"","","","",Joe Lombardo,"","","",all others,.609125,0,0,0,.390875,0,0,0,0,0,.609125,.390875,.0670625,5.916099,895568.3,1070966,726405.5,48.17662,0,0,0,0,46.26183,0,0,0,5.561552,0,9.7313,53.06002,51.10907,0,0,0,0,0,0,0,2.057549,43.19639,41.31178,0,0,0,0,0,0,-2.531046,2105890,1.914799,10.80714,-6.906397,,,,,,,,,,,,,,,,,,,40000,20:11:29 31 Jul 2022
2022,Governor,NM-G1,7/31/22,_lite,Michelle Lujan Grisham,"","","",Karen Bedonie,Mark V. Ronchetti,"","","","",.68025,0,0,0,.319725,0,0,0,.000025,0,.68025,.319725,.051175,6.625342,610244.5,732989.8,490531.5,50.58635,0,0,0,2.415923,46.99773,0,0,0,0,4.786971,0,55.78102,52.17714,0,0,0,0,0,0,.5912666,0,45.36679,41.73524,0,0,0,0,0,0,7.143295,1493579,3.588619,13.73418,-6.486485,,,,,,,,,,,,,,,,,,,40000,20:11:29 31 Jul 2022
2022,Governor,NH-G1,7/31/22,_lite,Tom Sherman,"","","","",Chris Sununu,"","","","",.0113,0,0,0,.9887,0,0,0,0,0,.0113,.9887,.0062125,.9383247,523079.3,616866.9,431004.6,38.53925,0,0,0,0,61.46075,0,0,0,0,0,0,44.56363,67.49001,0,0,0,0,0,0,0,0,32.50999,55.43637,0,0,0,0,0,0,.5605241,1075858,-22.92151,-10.87275,-34.98002,,,,,,,,,,,,,,,,,,,40000,20:11:29 31 Jul 2022
2022,Governor,NE-G1,7/31/22,_lite,Carol Blood,"","","",Scott Zimmerman,Jim Pillen,"","","","",.1282,0,0,0,.8718,0,0,0,0,0,.1282,.8718,.0373625,4.800775,614863.8,731819.6,500440.1,41.88768,0,0,0,2.695607,55.41671,0,0,0,0,5.273027,0,49.69472,63.35307,0,0,0,0,0,0,.6953775,0,33.99433,47.60996,0,0,0,0,0,0,-24.75782,1365541,-13.52903,1.815876,-29.07869,,,,,,,,,,,,,,,,,,,40000,20:11:29 31 Jul 2022
2022,Governor,MN-G1,7/31/22,_lite,Tim Walz,"","","","",Scott Jensen,"","","",all others,.7516,0,0,0,.2484,0,0,0,0,0,.7516,.2484,.0373125,1.383974,2130005,2491730,1775828,49.74624,0,0,0,0,44.12105,0,0,0,6.132711,0,10.63203,55.58167,49.93195,0,0,0,0,0,0,0,2.334642,43.81883,38.13884,0,0,0,0,0,0,1.988413,4066265,5.625195,16.52428,-5.27187,,,,,,,,,,,,,,,,,,,40000,20:11:29 31 Jul 2022
2022,Governor,MI-G1,7/31/22,_lite,Gretchen Whitmer,"","","","",Tudor M. Dixon,"","","",all others,.939825,0,0,0,.060175,0,0,0,0,0,.939825,.060175,.007675,.1770223,3425349,4053472,2801689,55.93803,0,0,0,0,41.1896,0,0,0,2.872369,0,5.603651,62.15495,47.34111,0,0,0,0,0,0,0,.7542725,49.77418,34.9495,0,0,0,0,0,0,-1.182822,7501276,14.74844,26.91305,2.784283,,,,,,,,,,,,,,,,,,,40000,20:11:29 31 Jul 2022
2022,Governor,ME-G1,7/31/22,_lite,Janet T. Mills,"","","",Sam Hunkler,Paul R. LePage,"","","","",.7614,0,0,0,.238525,0,0,0,.000075,0,.7614,.238525,.0343375,4.946229,548464.9,644312.9,455036.4,51.95251,0,0,0,2.170687,45.8768,0,0,0,0,4.368206,0,57.71548,51.57787,0,0,0,0,0,0,.5008965,0,46.23544,40.05338,0,0,0,0,0,0,4.372984,1088975,6.075706,17.36966,-5.134092,,,,,,,,,,,,,,,,,,,40000,20:11:29 31 Jul 2022
2022,Governor,MD-G1,7/31/22,_lite,Wes Moore,"","","","",Dan Cox,"","","",all others,.906425,0,0,0,.093575,0,0,0,0,0,.906425,.093575,.0118875,.518385,1811726,2168463,1462295,56.38604,0,0,0,0,40.19552,0,0,0,3.418436,0,6.478366,64.31763,48.18156,0,0,0,0,0,0,0,.9801641,48.39976,32.22791,0,0,0,0,0,0,26.27618,4305056,16.19052,31.70249,.4978409,,,,,,,,,,,,,,,,,,,40000,20:11:29 31 Jul 2022
2022,Governor,MA-G1,7/31/22,_lite,Maura Healey,"","","","",Geoff Diehl,"","","",all others,.997325,0,0,0,.002675,0,0,0,0,0,.997325,.002675,.0003,.0112839,2100473,2523013,1690011,62.03849,0,0,0,0,33.54026,0,0,0,4.421256,0,8.056523,68.19319,39.61411,0,0,0,0,0,0,0,1.437784,55.86998,27.33373,0,0,0,0,0,0,32.67038,4999558,28.49823,40.26793,16.83764,,,,,,,,,,,,,,,,,,,40000,20:11:29 31 Jul 2022
2022,Governor,KS-G1,7/31/22,_lite,Laura Kelly,"","","","",Derek Schmidt,"","","",all others,.538875,0,0,0,.461125,0,0,0,0,0,.538875,.461125,.0662375,5.414145,966559.1,1147439,789494.1,48.72289,0,0,0,0,47.86235,0,0,0,3.414756,0,6.497153,54.99319,54.16892,0,0,0,0,0,0,0,.9890095,42.35802,41.55285,0,0,0,0,0,0,-21.09543,2089024,.8605423,12.95898,-11.36641,,,,,,,,,,,,,,,,,,,40000,20:11:29 31 Jul 2022
2022,Governor,IL-G1,7/31/22,_lite,J.B. Pritzker,"","","",Scott Schluter,Darren Bailey,"","","","",.8928,0,0,0,.107175,0,0,0,.000025,0,.8928,.107175,.014625,.2581241,4476327,5261658,3696564,54.03963,0,0,0,2.23364,43.72673,0,0,0,0,4.451059,0,59.47158,49.16264,0,0,0,0,0,0,.5197589,0,48.5496,38.29525,0,0,0,0,0,0,13.22368,8928145,10.3129,20.86904,-.323904,,,,,,,,,,,,,,,,,,,40000,20:11:29 31 Jul 2022
2022,Governor,ID-G1,7/31/22,_lite,Stephen Heidt,"","","","",Brad Little,"","","",all others,.005625,0,0,0,.994375,0,0,0,0,0,.005625,.994375,.0021375,.3220489,524371,632968.6,419131.2,29.44328,0,0,0,0,63.24952,0,0,0,7.307197,0,12.28304,37.59502,71.39693,0,0,0,0,0,0,0,3.048451,21.3574,55.03245,0,0,0,0,0,0,-36.76822,1297934,-33.80624,-18.25643,-49.30766,,,,,,,,,,,,,,,,,,,40000,20:11:29 31 Jul 2022
